purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.3800	0.3900	1.2468	0.0000	10.1505	0.0000
0.9600	0.7500	1.2469	0.0000	2.6776	0.0000
0.4000	0.7700	1.2469	0.0000	3.4542	0.0351
0.9500	0.3700	1.2471	0.0000	5.5502	0.0000
0.5800	1.3900	1.2472	0.0000	1.0175	0.0136
0.1900	0.6900	1.2476	0.0000	6.6369	0.5470
0.4600	0.7600	1.2476	0.0000	3.3384	0.0120
0.3900	0.3900	1.2478	0.0000	9.9415	0.0000
0.7600	0.7600	1.2481	0.0000	2.8101	0.0000
0.6100	1.0600	1.2483	0.0211	1.7957	0.0069
0.7500	0.4600	1.2484	0.0000	5.0954	0.0000
0.7200	1.0700	1.2485	0.0492	1.8026	0.0002
0.6300	0.7700	1.2490	0.0000	2.9233	0.0000
0.9500	0.7500	1.2498	0.0000	2.6848	0.0000
0.3800	0.7700	1.2501	0.0000	3.5308	0.0490
0.3900	0.8100	1.2501	0.0007	3.1646	0.0611
0.8800	0.5800	1.2503	0.0000	3.6221	0.0000
0.4000	0.8100	1.2512	0.0007	3.1355	0.0513
0.9000	0.4300	1.2515	0.0000	4.9145	0.0000
0.3900	0.7700	1.2516	0.0000	3.4915	0.0418
0.7500	0.7600	1.2517	0.0000	2.8209	0.0000
0.8000	0.4200	1.2517	0.0000	5.4164	0.0000
0.9600	1.1000	1.2517	0.0812	1.7991	0.0000
0.5200	0.7800	1.2518	0.0000	3.0550	0.0049
0.8300	1.0800	1.2519	0.0876	1.8080	0.0000
0.3500	0.4200	1.2524	0.0000	9.8088	0.0000
0.4400	0.7700	1.2525	0.0000	3.3220	0.0183
0.4400	1.2600	1.2525	0.0000	1.0402	0.0665
0.9400	0.7500	1.2526	0.0000	2.6921	0.0000
0.3600	0.8200	1.2528	0.0011	3.1785	0.1110
0.9800	1.1000	1.2529	0.1024	1.8032	0.0000
0.3700	0.4300	1.2530	0.0000	9.0893	0.0000
0.3500	0.3500	1.2531	0.0000	12.5135	0.0000
0.3300	0.4200	1.2532	0.0000	10.2821	0.0000
0.9000	1.0900	1.2533	0.0879	1.8042	0.0000
0.5000	0.7900	1.2534	0.0002	3.0327	0.0078
0.4800	0.8000	1.2534	0.0005	3.0102	0.0120
0.7100	1.5300	1.2537	0.0000	1.0131	0.0036
0.7100	1.0700	1.2537	0.0461	1.7998	0.0003
0.5200	1.3300	1.2540	0.0000	1.0282	0.0204
0.2500	0.8200	1.2541	0.0006	3.6971	0.3861
0.9000	1.8000	1.2542	0.0001	1.0049	0.0000
0.4900	0.7300	1.2544	0.0000	3.4758	0.0016
0.8200	1.6300	1.2545	0.0001	1.0483	0.0001
0.5700	1.3800	1.2546	0.0000	1.0184	0.0146
0.3800	0.8100	1.2546	0.0006	3.1953	0.0719
0.2800	0.4600	1.2546	0.0000	10.2912	0.0013
0.5300	1.3100	1.2548	0.0000	1.0896	0.0392
0.9900	1.9100	1.2550	0.0001	1.0311	0.0000
0.3900	0.3400	1.2550	0.0000	11.8635	0.0000
0.4200	1.2200	1.2551	0.0000	1.1177	0.1257
0.8100	0.4500	1.2551	0.0000	4.9846	0.0000
0.4500	0.8100	1.2551	0.0009	3.0093	0.0217
0.8700	1.7000	1.2551	0.0001	1.0452	0.0000
0.2500	0.8100	1.2552	0.0002	3.8168	0.3860
0.9300	0.7500	1.2553	0.0000	2.6995	0.0000
0.7600	0.6200	1.2554	0.0000	3.5872	0.0000
0.6200	0.7700	1.2554	0.0000	2.9382	0.0000
0.7400	0.7600	1.2556	0.0000	2.8320	0.0000
0.2800	0.9600	1.2556	0.6167	2.2526	0.7616
0.1700	0.6300	1.2557	0.0000	8.7965	0.4131
0.7500	1.5400	1.2558	0.0000	1.0545	0.0018
0.7900	1.5900	1.2560	0.0000	1.0510	0.0005
0.8500	0.5900	1.2560	0.0000	3.6110	0.0000
0.5800	0.6800	1.2562	0.0000	3.5920	0.0000
0.7300	0.6300	1.2565	0.0000	3.5827	0.0000
0.7900	0.6100	1.2565	0.0000	3.5935	0.0000
0.7600	0.4400	1.2565	0.0000	5.3131	0.0000
0.5400	1.0500	1.2566	0.0018	1.8023	0.0272
0.4100	0.8100	1.2568	0.0007	3.1078	0.0430
0.2400	0.5100	1.2569	0.0000	9.9077	0.0070
0.9900	1.9400	1.2570	0.0001	1.0148	0.0000
0.9900	0.3600	1.2570	0.0000	5.5575	0.0000
0.9200	0.7500	1.2577	0.0000	2.7071	0.0000
0.7800	0.4300	1.2583	0.0000	5.3629	0.0000
0.3000	0.9800	1.2584	0.4471	2.0949	0.6230
0.8200	0.6000	1.2584	0.0000	3.6014	0.0000
0.3200	0.8000	1.2584	0.0001	3.5152	0.1697
0.7300	0.7600	1.2585	0.0000	2.8434	0.0000
0.9600	1.8900	1.2585	0.0001	1.0123	0.0000
0.7000	1.0700	1.2588	0.0438	1.7969	0.0004
0.3900	1.2100	1.2588	0.0000	1.0843	0.1598
0.5300	1.3400	1.2589	0.0000	1.0255	0.0189
0.4100	0.7800	1.2592	0.0000	3.3380	0.0323
0.9400	0.4200	1.2592	0.0000	4.9076	0.0000
0.2500	0.5000	1.2594	0.0000	9.9032	0.0044
0.5600	1.3700	1.2595	0.0000	1.0197	0.0154
0.6800	0.7600	1.2599	0.0000	2.9054	0.0000
0.9100	0.7500	1.2599	0.0000	2.7149	0.0000
0.9200	0.5700	1.2600	0.0000	3.6169	0.0000
0.2100	0.5300	1.2601	0.0000	10.3369	0.0324
0.4200	0.7800	1.2602	0.0000	3.3062	0.0277
0.6700	0.7600	1.2603	0.0000	2.9189	0.0000
0.7200	0.7600	1.2604	0.0000	2.8551	0.0000
0.6900	0.7600	1.2606	0.0000	2.8923	0.0000
0.5000	0.7200	1.2606	0.0000	3.5219	0.0006
0.3100	0.4200	1.2606	0.0000	10.8164	0.0004
0.4400	0.8100	1.2607	0.0007	3.0323	0.0257
0.9200	0.3800	1.2609	0.0000	5.5123	0.0000
0.7000	0.6400	1.2609	0.0000	3.5801	0.0000
0.7000	0.7600	1.2612	0.0000	2.8795	0.0000
0.7100	0.7600	1.2612	0.0000	2.8671	0.0000
0.5400	1.3500	1.2612	0.0000	1.0232	0.0176
0.7500	0.4500	1.2613	0.0000	5.2234	0.0000
0.4200	0.8100	1.2614	0.0007	3.0814	0.0364
0.9900	1.1000	1.2615	0.1136	1.8052	0.0000
0.4700	0.7600	1.2616	0.0000	3.3099	0.0103
0.2400	0.4800	1.2616	0.0000	10.9227	0.0064
0.1900	0.7300	1.2616	0.0000	5.8061	0.4905
0.8200	1.0800	1.2617	0.0733	1.8057	0.0000
0.5500	1.3600	1.2618	0.0000	1.0213	0.0165
0.4400	1.0400	1.2619	0.0015	1.7987	0.1341
0.9000	0.7500	1.2620	0.0000	2.7228	0.0000
0.4300	0.8100	1.2623	0.0007	3.0563	0.0304
0.2700	0.8900	1.2624	0.0428	2.8652	0.4656
0.8300	0.4100	1.2627	0.0000	5.4320	0.0000
0.6600	0.7600	1.2633	0.0000	2.9328	0.0000
0.6100	0.7700	1.2634	0.0000	2.9536	0.0000
1.0000	0.5500	1.2635	0.0000	3.6144	0.0000
0.7700	1.6100	1.2635	0.0001	1.0061	0.0013
1.0000	1.9300	1.2636	0.0001	1.0300	0.0000
0.9200	1.7800	1.2638	0.0001	1.0400	0.0000
0.2000	0.5300	1.2638	0.0000	10.7538	0.0522
0.8900	0.7500	1.2639	0.0000	2.7309	0.0000
0.9600	0.5600	1.2639	0.0000	3.6144	0.0000
0.4900	0.7500	1.2639	0.0000	3.3276	0.0062
0.6900	1.0700	1.2640	0.0395	1.7940	0.0007
0.4000	0.7800	1.2642	0.0000	3.3715	0.0395
0.6000	1.0600	1.2643	0.0192	1.7923	0.0086
0.5100	0.7800	1.2645	0.0000	3.0757	0.0061
0.4500	0.7700	1.2647	0.0000	3.2926	0.0157
0.3400	0.8300	1.2648	0.0026	3.1619	0.1642
0.4700	0.8000	1.2648	0.0005	3.0317	0.0144
0.9500	1.1000	1.2648	0.0708	1.7970	0.0000
0.4000	0.8000	1.2649	0.0002	3.2122	0.0465
0.2000	0.5400	1.2649	0.0000	10.4065	0.0515
0.2300	0.5200	1.2652	0.0000	9.9256	0.0111
0.8800	0.7500	1.2655	0.0000	2.7392	0.0000
1.0000	1.9600	1.2659	0.0000	1.0142	0.0000
0.3700	0.8100	1.2659	0.0006	3.2276	0.0856
0.8500	0.4400	1.2660	0.0000	4.9623	0.0000
0.2500	0.4700	1.2660	0.0000	10.9183	0.0039
0.8500	1.7300	1.2661	0.0001	0.9989	0.0000
0.4900	0.7900	1.2663	0.0001	3.0537	0.0095
0.4300	0.7800	1.2664	0.0000	3.2758	0.0236
0.8900	1.0900	1.2664	0.0739	1.8020	0.0000
0.3600	0.4400	1.2665	0.0000	8.9943	0.0000
0.8900	1.7300	1.2666	0.0001	1.0439	0.0000
0.8700	0.7500	1.2668	0.0000	2.7477	0.0000
0.4100	0.8000	1.2670	0.0002	3.1826	0.0393
0.1800	0.5800	1.2674	0.0000	9.9301	0.0929
0.8000	0.4500	1.2674	0.0000	5.0219	0.0000
0.8700	1.7600	1.2679	0.0001	0.9994	0.0000
0.5300	0.7700	1.2679	0.0000	3.0975	0.0034
0.8600	0.7500	1.2679	0.0000	2.7564	0.0000
0.1900	0.7000	1.2680	0.0000	6.4203	0.5640
0.3900	0.8000	1.2681	0.0002	3.2433	0.0558
0.9200	1.8300	1.2681	0.0001	1.0068	0.0000
0.3500	1.0200	1.2683	0.0029	1.8541	0.3556
0.8900	0.3900	1.2684	0.0000	5.4800	0.0000
0.4100	0.7900	1.2684	0.0000	3.2593	0.0363
0.9400	1.8600	1.2685	0.0001	1.0093	0.0000
0.5600	0.6900	1.2687	0.0000	3.5732	0.0000
0.8500	0.7500	1.2688	0.0000	2.7653	0.0000
0.8600	0.4000	1.2688	0.0000	5.4532	0.0000
0.3800	1.0300	1.2689	0.0015	1.8158	0.2596
1.0000	0.7400	1.2690	0.0000	2.6864	0.0000
0.6500	0.7600	1.2692	0.0000	2.9472	0.0000
0.4900	0.7400	1.2692	0.0000	3.4007	0.0041
0.8400	0.7500	1.2692	0.0000	2.7744	0.0000
0.6100	0.6700	1.2693	0.0000	3.5853	0.0000
0.3300	0.8400	1.2694	0.0079	3.1108	0.2063
0.8300	0.7500	1.2695	0.0000	2.7838	0.0000
0.8200	0.7500	1.2695	0.0000	2.7933	0.0000
0.6800	1.0700	1.2695	0.0342	1.7910	0.0013
0.9800	0.4100	1.2697	0.0000	4.9067	0.0000
0.3400	0.7900	1.2697	0.0000	3.5186	0.1149
0.2600	0.4900	1.2697	0.0000	9.9113	0.0024
0.6700	0.6500	1.2698	0.0000	3.5796	0.0000
0.2600	0.8800	1.2700	0.0286	2.9961	0.4854
0.3600	0.7800	1.2701	0.0000	3.5239	0.0754
0.4000	0.7900	1.2702	0.0000	3.2908	0.0430
0.7400	1.5700	1.2702	0.0000	1.0083	0.0024
0.8100	0.7500	1.2702	0.0000	2.8031	0.0000
0.8900	0.5800	1.2703	0.0000	3.6038	0.0000
0.6000	0.7700	1.2708	0.0000	2.9695	0.0000
0.5300	1.0500	1.2709	0.0015	1.7986	0.0332
0.3900	0.7800	1.2712	0.0000	3.4066	0.0461
0.1700	0.6600	1.2713	0.0000	7.9528	0.3980
0.4200	0.7900	1.2714	0.0000	3.2294	0.0302
0.8100	1.0800	1.2717	0.0683	1.8033	0.0000
0.3500	0.8200	1.2719	0.0011	3.2122	0.1299
0.4800	0.7600	1.2719	0.0000	3.2826	0.0085
1.0000	1.1000	1.2722	0.1296	1.8072	0.0000
0.7600	0.4500	1.2722	0.0000	5.1810	0.0000
0.8000	0.7500	1.2723	0.0000	2.8132	0.0000
0.4600	0.8000	1.2723	0.0005	3.0541	0.0169
0.9900	0.7400	1.2724	0.0000	2.6933	0.0000
0.8300	1.7000	1.2726	0.0001	0.9992	0.0001
0.7000	1.5200	1.2726	0.0000	1.0112	0.0041
0.2700	0.9400	1.2727	0.5862	2.4251	0.7617
0.4200	0.8000	1.2727	0.0002	3.1545	0.0330
0.3400	0.4500	1.2728	0.0000	9.1105	0.0000
0.7900	1.6400	1.2728	0.0001	1.0027	0.0007
0.6400	0.6600	1.2729	0.0000	3.5812	0.0000
0.5200	0.7700	1.2730	0.0000	3.1186	0.0046
0.3000	0.8100	1.2732	0.0005	3.5140	0.2433
0.2700	0.9300	1.2735	0.3441	2.5094	0.7061
0.4500	1.2700	1.2736	0.0000	1.0339	0.0554
0.2300	0.4900	1.2737	0.0000	10.9432	0.0109
0.8900	0.4300	1.2739	0.0000	4.9472	0.0000
0.7900	0.7500	1.2741	0.0000	2.8235	0.0000
0.3900	1.2000	1.2741	0.0000	1.1194	0.1712
0.2700	0.4700	1.2744	0.0000	10.2577	0.0022
0.3800	0.8000	1.2745	0.0002	3.2760	0.0662
0.3200	0.4700	1.2745	0.0000	8.9674	0.0003
0.2700	0.8200	1.2748	0.0007	3.5714	0.3402
0.4600	0.7700	1.2749	0.0000	3.2645	0.0131
0.2200	0.5200	1.2750	0.0000	10.2858	0.0212
0.5000	0.7800	1.2752	0.0000	3.0972	0.0072
0.3100	0.9900	1.2752	0.2119	2.0257	0.5555
0.7700	0.4400	1.2753	0.0000	5.2701	0.0000
0.7900	0.4500	1.2754	0.0000	5.0602	0.0000
0.7800	0.7500	1.2754	0.0000	2.8340	0.0000
0.3900	0.7900	1.2754	0.0000	3.3239	0.0512
0.7700	0.6200	1.2755	0.0000	3.5666	0.0000
0.6700	1.0700	1.2755	0.0290	1.7878	0.0016
0.8100	1.6700	1.2757	0.0001	1.0004	0.0002
0.9800	0.7400	1.2757	0.0000	2.7004	0.0000
0.4400	0.7800	1.2760	0.0000	3.2468	0.0203
0.4800	0.7900	1.2762	0.0001	3.0757	0.0112
0.5400	0.7000	1.2763	0.0000	3.5553	0.0001
0.7700	0.7500	1.2763	0.0000	2.8448	0.0000
0.8600	0.5900	1.2763	0.0000	3.5922	0.0000
0.8100	0.4200	1.2764	0.0000	5.3742	0.0000
0.7600	0.7500	1.2768	0.0000	2.8560	0.0000
0.6400	0.7600	1.2769	0.0000	2.9620	0.0000
0.4300	0.8000	1.2770	0.0005	3.1276	0.0279
0.9700	1.9100	1.2770	0.0001	1.0111	0.0000
0.5200	0.7100	1.2771	0.0000	3.5382	0.0001
0.7400	0.6300	1.2773	0.0000	3.5613	0.0000
0.4500	0.8000	1.2774	0.0005	3.0775	0.0203
0.1900	0.5400	1.2777	0.0000	10.8489	0.0689
0.9300	0.5700	1.2777	0.0000	3.5995	0.0000
0.3800	0.7800	1.2779	0.0000	3.4437	0.0548
0.7500	0.7500	1.2780	0.0000	2.8674	0.0000
0.9600	0.3700	1.2782	0.0000	5.5132	0.0000
0.7700	0.4500	1.2782	0.0000	5.1397	0.0000
0.8000	0.6100	1.2782	0.0000	3.5736	0.0000
0.3700	0.7800	1.2784	0.0000	3.4827	0.0642
0.2100	0.5400	1.2787	0.0000	10.0062	0.0269
0.2200	0.5300	1.2787	0.0000	9.9580	0.0177
0.4400	0.8000	1.2787	0.0005	3.1020	0.0236
0.9700	0.7400	1.2788	0.0000	2.7076	0.0000
0.4300	0.7900	1.2790	0.0000	3.2008	0.0259
0.9400	1.1000	1.2790	0.0673	1.7949	0.0000
0.7800	0.4500	1.2790	0.0000	5.0994	0.0000
0.8800	1.0900	1.2790	0.0690	1.7997	0.0000
0.6900	0.7500	1.2790	0.0000	2.9428	0.0000
0.7100	0.6400	1.2791	0.0000	3.5579	0.0000
0.8300	0.6000	1.2792	0.0000	3.5821	0.0000
0.7000	0.7500	1.2794	0.0000	2.9293	0.0000
0.7400	0.7500	1.2799	0.0000	2.8791	0.0000
0.3600	0.8100	1.2801	0.0005	3.2617	0.1009
0.5100	0.7700	1.2802	0.0000	3.1406	0.0055
0.9700	0.5600	1.2803	0.0000	3.5978	0.0000
0.7100	0.7500	1.2804	0.0000	2.9162	0.0000
0.9700	1.8700	1.2805	0.0001	1.0341	0.0000
0.4900	0.7600	1.2805	0.0000	3.2564	0.0072
0.7900	0.4300	1.2805	0.0000	5.3203	0.0000
0.6800	0.7500	1.2805	0.0000	2.9567	0.0000
0.7300	0.7500	1.2809	0.0000	2.8911	0.0000
0.7200	0.7500	1.2810	0.0000	2.9035	0.0000
0.8000	1.0800	1.2810	0.0619	1.8008	0.0000
0.2200	0.7800	1.2812	0.0000	4.4936	0.6746
0.4900	0.7800	1.2813	0.0000	3.1196	0.0086
0.9800	1.8900	1.2813	0.0001	1.0324	0.0000
0.5900	1.0600	1.2814	0.0133	1.7888	0.0105
0.5900	0.7700	1.2815	0.0000	2.9859	0.0001
0.3100	0.4500	1.2815	0.0000	9.7986	0.0000
0.9600	0.7400	1.2816	0.0000	2.7150	0.0000
0.5500	0.7700	1.2817	0.0000	3.0576	0.0015
0.5400	0.7700	1.2821	0.0000	3.0772	0.0021
0.4700	0.7700	1.2822	0.0000	3.2376	0.0112
0.3200	0.8500	1.2825	0.0116	3.0585	0.2533
0.8400	0.4400	1.2825	0.0000	4.9976	0.0000
0.9300	0.4200	1.2828	0.0000	4.9388	0.0000
0.6600	1.0700	1.2828	0.0285	1.7846	0.0022
0.2700	0.9200	1.2830	0.1737	2.5954	0.6461
0.4700	0.7900	1.2831	0.0001	3.0986	0.0133
0.8500	1.6700	1.2835	0.0001	1.0475	0.0000
0.3800	0.7900	1.2839	0.0000	3.3588	0.0606
0.5200	1.0500	1.2839	0.0015	1.7947	0.0405
0.4500	0.7800	1.2840	0.0000	3.2191	0.0170
0.3700	0.8000	1.2841	0.0002	3.3105	0.0778
0.2600	0.4600	1.2841	0.0000	10.9289	0.0021
0.2900	0.8700	1.2844	0.0201	2.9826	0.3624
0.9500	0.7400	1.2844	0.0000	2.7225	0.0000
0.4400	0.7900	1.2845	0.0000	3.1735	0.0217
0.5000	0.7700	1.2847	0.0000	3.1634	0.0065
0.3800	1.2000	1.2847	0.0000	1.0963	0.1877
0.3100	0.8600	1.2848	0.0169	3.0049	0.3006
0.6700	0.7500	1.2852	0.0000	2.9709	0.0000
0.5000	0.7600	1.2852	0.0000	3.2313	0.0060
0.2000	0.5500	1.2852	0.0000	10.0718	0.0423
0.6300	0.7600	1.2857	0.0000	2.9772	0.0000
0.8900	1.7900	1.2858	0.0001	1.0006	0.0000
0.1800	0.6800	1.2861	0.0000	7.1299	0.4434
0.5700	0.7700	1.2864	0.0000	3.0205	0.0003
0.9400	0.7400	1.2871	0.0000	2.7302	0.0000
0.4800	0.7800	1.2872	0.0000	3.1429	0.0103
0.4600	0.7900	1.2873	0.0001	3.1225	0.0161
0.3300	0.8000	1.2873	0.0001	3.4693	0.1472
0.4500	0.7900	1.2874	0.0001	3.1474	0.0186
0.5900	0.6800	1.2875	0.0000	3.5651	0.0000
0.1700	0.6400	1.2876	0.0000	8.5064	0.4422
0.5800	0.7700	1.2877	0.0000	3.0029	0.0002
0.4900	0.7700	1.2879	0.0000	3.1871	0.0077
0.4800	0.7700	1.2879	0.0000	3.2119	0.0094
0.1900	0.5500	1.2879	0.0000	10.4967	0.0790
0.9000	0.5800	1.2880	0.0000	3.5860	0.0000
0.3500	0.7900	1.2883	0.0000	3.4752	0.0984
0.2300	0.8000	1.2884	0.0000	4.1082	0.5690
0.4000	0.3300	1.2885	0.0000	12.0599	0.0000
1.0000	0.3600	1.2886	0.0000	5.5219	0.0000
0.4600	0.7800	1.2890	0.0000	3.1926	0.0147
0.3200	1.0000	1.2891	0.0708	1.9622	0.4976
0.6900	1.5100	1.2892	0.0000	1.0094	0.0046
0.2600	0.4800	1.2894	0.0000	10.2364	0.0042
0.6800	0.6500	1.2895	0.0000	3.5563	0.0000
0.9300	0.7400	1.2896	0.0000	2.7380	0.0000
0.4700	0.7800	1.2898	0.0000	3.1672	0.0122
0.3300	0.4600	1.2898	0.0000	9.0349	0.0002
0.7900	1.0800	1.2899	0.0537	1.7983	0.0000
0.3700	0.7900	1.2903	0.0000	3.3955	0.0712
0.5100	0.7600	1.2904	0.0000	3.2072	0.0046
0.8400	0.4100	1.2905	0.0000	5.3911	0.0000
0.7800	0.4400	1.2911	0.0000	5.2281	0.0000
0.8700	1.0900	1.2911	0.0645	1.7974	0.0000
0.3600	0.3600	1.2913	0.0000	11.7832	0.0000
0.6500	1.0700	1.2917	0.0255	1.7813	0.0029
0.6600	0.7500	1.2918	0.0000	2.9857	0.0000
0.9300	1.1000	1.2918	0.0589	1.7927	0.0000
0.9200	0.7400	1.2919	0.0000	2.7460	0.0000
0.3600	0.3700	1.2922	0.0000	11.3686	0.0000
0.2700	0.4800	1.2925	0.0000	9.9313	0.0010
0.3400	0.8200	1.2925	0.0010	3.2479	0.1509
0.2700	0.9000	1.2927	0.0604	2.7733	0.5249
0.9300	0.3800	1.2928	0.0000	5.4745	0.0000
0.5600	0.7700	1.2930	0.0000	3.0387	0.0009
0.9700	0.4100	1.2935	0.0000	4.9366	0.0000
0.9400	0.5700	1.2935	0.0000	3.5825	0.0000
0.7600	1.6000	1.2936	0.0001	1.0032	0.0017
0.3600	0.7900	1.2937	0.0000	3.4343	0.0847
0.8800	0.4300	1.2939	0.0000	4.9807	0.0000
0.9100	0.7400	1.2940	0.0000	2.7542	0.0000
0.3500	0.8100	1.2942	0.0005	3.2977	0.1180
0.7000	1.4800	1.2943	0.0000	1.0617	0.0045
0.9800	1.9300	1.2943	0.0001	1.0102	0.0000
0.7800	0.6200	1.2944	0.0000	3.5465	0.0000
0.3600	0.8000	1.2946	0.0001	3.3469	0.0922
0.9800	0.5600	1.2947	0.0000	3.5815	0.0000
0.7100	0.7400	1.2948	0.0000	2.9667	0.0000
0.8700	0.5900	1.2948	0.0000	3.5739	0.0000
0.2700	0.9100	1.2950	0.1040	2.6834	0.5862
0.7000	0.7400	1.2952	0.0000	2.9805	0.0000
0.8300	0.4400	1.2952	0.0000	5.0337	0.0000
0.5100	0.7200	1.2952	0.0000	3.4921	0.0004
0.7500	0.6300	1.2955	0.0000	3.5405	0.0000
0.2700	0.9500	1.2955	0.6368	2.3427	0.8089
0.6200	0.6700	1.2955	0.0000	3.5597	0.0000
0.7300	1.5600	1.2957	0.0000	1.0059	0.0028
0.4600	1.2800	1.2957	0.0000	1.0284	0.0466
0.7200	0.7400	1.2957	0.0000	2.9533	0.0000
0.2400	0.8200	1.2958	0.0006	3.7678	0.4525
0.4300	1.0400	1.2958	0.0015	1.7941	0.1547
0.6500	0.6600	1.2958	0.0000	3.5569	0.0000
0.9000	0.7400	1.2959	0.0000	2.7626	0.0000
0.3100	0.8100	1.2962	0.0005	3.4652	0.2170
0.7200	0.6400	1.2965	0.0000	3.5362	0.0000
0.3300	0.8300	1.2966	0.0026	3.1972	0.1904
0.7300	0.7400	1.2968	0.0000	2.9402	0.0000
0.3300	1.0100	1.2969	0.0198	1.9037	0.4424
0.2300	0.5100	1.2971	0.0000	10.2515	0.0139
0.8100	0.6100	1.2974	0.0000	3.5541	0.0000
0.7400	0.7400	1.2975	0.0000	2.9275	0.0000
0.8900	0.7400	1.2975	0.0000	2.7712	0.0000
0.2400	0.8300	1.2975	0.0011	3.6461	0.4659
0.2400	0.8100	1.2976	0.0002	3.8925	0.4624
0.8400	0.6000	1.2976	0.0000	3.5633	0.0000
0.5100	1.0500	1.2978	0.0015	1.7907	0.0496
0.7500	0.7400	1.2979	0.0000	2.9151	0.0000
0.6200	0.7600	1.2980	0.0000	2.9930	0.0000
0.6900	0.7400	1.2983	0.0000	2.9947	0.0000
0.3800	0.3400	1.2984	0.0000	12.1231	0.0000
0.8700	0.4000	1.2984	0.0000	5.4135	0.0000
0.4600	1.2500	1.2985	0.0000	1.1094	0.0867
0.2500	0.4900	1.2985	0.0000	10.2278	0.0056
0.2600	0.8900	1.2985	0.0399	2.8984	0.5240
0.2200	0.5000	1.2985	0.0000	10.9809	0.0151
0.7800	1.0800	1.2987	0.0503	1.7957	0.0000
0.2800	0.9700	1.2989	0.5566	2.1764	0.7607
0.8800	0.7400	1.2989	0.0000	2.7799	0.0000
0.5800	1.0600	1.2990	0.0094	1.7851	0.0129
0.5000	0.7500	1.2991	0.0000	3.3011	0.0040
0.9000	0.3900	1.2995	0.0000	5.4413	0.0000
0.7600	0.7400	1.2997	0.0000	2.9031	0.0000
0.8700	0.7400	1.3000	0.0000	2.7889	0.0000
0.6500	0.7500	1.3003	0.0000	3.0008	0.0000
0.8100	0.7400	1.3004	0.0000	2.8473	0.0000
0.2500	0.8800	1.3005	0.0282	3.0359	0.5413
0.8200	0.7400	1.3006	0.0000	2.8370	0.0000
0.8600	1.7500	1.3006	0.0001	0.9953	0.0000
0.8600	0.7400	1.3007	0.0000	2.7981	0.0000
0.3500	0.8000	1.3008	0.0001	3.3854	0.1081
0.8200	0.4200	1.3009	0.0000	5.3330	0.0000
0.5700	0.6900	1.3010	0.0000	3.5456	0.0000
0.8300	0.7400	1.3010	0.0000	2.8269	0.0000
0.8500	0.7400	1.3012	0.0000	2.8075	0.0000
0.8000	0.7400	1.3012	0.0000	2.8579	0.0000
0.8400	0.7400	1.3013	0.0000	2.8171	0.0000
0.8000	0.4300	1.3013	0.0000	5.2788	0.0000
0.7700	0.7400	1.3014	0.0000	2.8914	0.0000
0.9500	1.8800	1.3017	0.0001	1.0078	0.0000
0.3400	0.8000	1.3018	0.0001	3.4261	0.1267
0.3700	1.0300	1.3018	0.0015	1.8108	0.2936
0.5000	0.7400	1.3019	0.0000	3.3727	0.0026
1.0000	0.7300	1.3019	0.0000	2.7232	0.0000
0.7900	0.7400	1.3020	0.0000	2.8688	0.0000
0.7900	0.4400	1.3020	0.0000	5.1873	0.0000
0.6800	1.5000	1.3021	0.0000	1.0077	0.0051
0.7800	0.7400	1.3022	0.0000	2.8799	0.0000
0.6400	1.0700	1.3024	0.0250	1.7779	0.0036
0.8400	1.7200	1.3026	0.0001	0.9949	0.0000
0.1800	0.5600	1.3028	0.0000	10.6101	0.1163
0.8600	1.0900	1.3028	0.0555	1.7951	0.0000
0.3300	0.3600	1.3029	0.0000	12.6726	0.0000
0.5000	0.7300	1.3030	0.0000	3.4463	0.0012
0.3700	0.3700	1.3031	0.0000	11.1154	0.0000
0.9100	1.8200	1.3033	0.0001	1.0025	0.0000
0.8200	0.4400	1.3035	0.0000	5.0707	0.0000
0.9100	0.5800	1.3036	0.0000	3.5686	0.0000
0.6800	0.7400	1.3040	0.0000	3.0093	0.0000
0.9200	0.4200	1.3042	0.0000	4.9708	0.0000
0.2400	0.5000	1.3045	0.0000	10.2325	0.0090
0.9900	0.7300	1.3051	0.0000	2.7305	0.0000
0.3500	0.3700	1.3054	0.0000	11.6363	0.0000
0.9800	1.1100	1.3057	0.0506	1.7866	0.0000
0.3600	0.4100	1.3058	0.0000	9.9126	0.0000
0.3400	0.8100	1.3058	0.0005	3.3359	0.1387
0.3200	0.4100	1.3058	0.0000	10.9017	0.0002
0.9200	1.1000	1.3059	0.0519	1.7904	0.0000
0.3400	0.3500	1.3060	0.0000	12.8227	0.0000
0.3700	0.3500	1.3060	0.0000	11.9452	0.0000
0.6900	0.6500	1.3061	0.0000	3.5338	0.0000
0.7600	1.5500	1.3064	0.0000	1.0559	0.0014
0.9900	1.9500	1.3069	0.0001	1.0095	0.0000
0.7800	1.6300	1.3070	0.0001	0.9995	0.0010
0.7700	1.0800	1.3070	0.0478	1.7931	0.0000
0.3200	0.8100	1.3072	0.0005	3.4194	0.1870
0.9900	0.5600	1.3073	0.0000	3.5655	0.0000
0.8000	0.4400	1.3073	0.0000	5.1474	0.0000
0.7200	0.7300	1.3074	0.0000	3.0044	0.0000
0.9500	0.5700	1.3076	0.0000	3.5658	0.0000
0.8100	0.4400	1.3078	0.0000	5.1086	0.0000
